entity_id,entity_type,name,image_url
25358,character,"Ishida, Naoki",https://cdn.myanimelist.net/images/characters/11/289391.jpg
25359,character,"Komoi, Shingo",https://cdn.myanimelist.net/images/characters/9/295204.jpg
25360,character,"Kai, Toshiki",https://cdn.myanimelist.net/images/characters/8/108002.jpg
25361,character,"Suzugamori, Ren",https://cdn.myanimelist.net/images/characters/8/253829.jpg
25362,character,"Miwa, Taishi",https://cdn.myanimelist.net/images/characters/10/107998.jpg
25363,character,"Sendou, Emi",https://cdn.myanimelist.net/images/characters/7/118793.jpg
25364,character,"Souryuu, Leon",https://cdn.myanimelist.net/images/characters/5/571998.jpg
25365,staff,"Nihei, Shigeto",
25366,character,"Nagumo, Hajime",https://cdn.myanimelist.net/images/characters/2/600721.jpg
25367,character,"Shirasaki, Kaori",https://cdn.myanimelist.net/images/characters/8/299734.jpg
25368,character,"Haulia, Shea",https://cdn.myanimelist.net/images/characters/9/295359.jpg
25369,character,"Clarence, Tio",https://cdn.myanimelist.net/images/characters/13/299733.jpg
25370,character,Myuu,https://cdn.myanimelist.net/images/characters/3/310186.jpg
25371,character,"Reisen, Miledi",https://cdn.myanimelist.net/images/characters/11/386861.jpg
25372,character,"Orcus, Oscar",https://cdn.myanimelist.net/images/characters/2/491315.jpg
25373,character,Remia,https://cdn.myanimelist.net/images/characters/2/480479.jpg
25374,character,"Melusine, Meiru",https://cdn.myanimelist.net/images/characters/15/491309.jpg
25375,staff,"Asakura, Kaito",
25376,staff,FantasticYouth,
25377,staff,TakayaKi,
25378,character,"Chen, Changsheng",https://cdn.myanimelist.net/images/characters/6/427198.jpg
25379,character,"Xu, Yourong",https://cdn.myanimelist.net/images/characters/3/585390.jpg
25380,staff,Mao Ni,
25381,staff,"Shigemoto, Wakako",
25382,character,"Bashin, Dan",https://cdn.myanimelist.net/images/characters/7/495724.jpg
25383,character,"Shinomiya, Mai",https://cdn.myanimelist.net/images/characters/3/226399.jpg
25384,character,"The Moonlight, Barone",https://cdn.myanimelist.net/images/characters/12/204949.jpg
25385,character,"Clackey, Ray",https://cdn.myanimelist.net/images/characters/2/495732.jpg
25386,character,"Suzuri, Hideto",https://cdn.myanimelist.net/images/characters/11/495730.jpg
25387,character,"Hyoudo, Kenzo",https://cdn.myanimelist.net/images/characters/5/495809.jpg
25388,character,Rugain,https://cdn.myanimelist.net/images/characters/9/495725.jpg
25389,character,"Glynnhorn, Youth",https://cdn.myanimelist.net/images/characters/5/495726.jpg
25390,character,"The Darkness, Zazie",https://cdn.myanimelist.net/images/characters/14/204947.jpg
25391,staff,"Fukushima, Kouichirou",
25392,staff,"Nishimori, Akira",
25393,staff,"Takahashi, Jun",
25394,staff,"Ohba, Tsugumi",
25395,staff,"Shitaya, Tomoyuki",
25396,character,Brief,https://cdn.myanimelist.net/images/characters/10/402952.jpg
25397,character,Nise Nanako,https://cdn.myanimelist.net/images/characters/13/402951.jpg
25398,staff,"Takada, Ryou",
25399,character,"Fujimaki, Shun",https://cdn.myanimelist.net/images/characters/16/99075.jpg
25400,character,"Shindou, Yuuichi",https://cdn.myanimelist.net/images/characters/16/233459.jpg
25401,character,"Ueno, Yoshio",https://cdn.myanimelist.net/images/characters/10/233461.jpg
25402,character,"Sanada, Toshihiko",https://cdn.myanimelist.net/images/characters/2/233457.jpg
25403,character,"Higashi, Denji",https://cdn.myanimelist.net/images/characters/5/233455.jpg
25404,character,"Sagara, Mariko",https://cdn.myanimelist.net/images/characters/13/89815.jpg
25405,character,"Uchida, Minoru",https://cdn.myanimelist.net/images/characters/6/233527.jpg
25406,character,"Orikasa, Reiko",https://cdn.myanimelist.net/images/characters/5/233451.jpg
25407,character,"Tadokoro, Granny",https://cdn.myanimelist.net/images/characters/5/233545.jpg
25408,character,"Misaki, Eri",https://cdn.myanimelist.net/images/characters/2/233453.jpg
25409,staff,Idea Factory,
25410,character,"Oogami, Koga",https://cdn.myanimelist.net/images/characters/6/315972.jpg
25411,character,"Hasumi, Keito",https://cdn.myanimelist.net/images/characters/10/297822.jpg
25412,character,"Kiryuu, Kurou",https://cdn.myanimelist.net/images/characters/15/297820.jpg
25413,character,"Morisawa, Chiaki",https://cdn.myanimelist.net/images/characters/15/297810.jpg
25414,character,"Hakaze, Kaoru",https://cdn.myanimelist.net/images/characters/16/297802.jpg
25415,voice_actor,"Hosogai, Kei",https://cdn.myanimelist.net/images/voiceactors/2/46467.jpg
25416,character,"Otogari, Adonis",https://cdn.myanimelist.net/images/characters/13/297803.jpg
25417,character,"Kanzaki, Souma",https://cdn.myanimelist.net/images/characters/12/444270.jpg
25418,voice_actor,"Kaminaga, Keisuke",https://cdn.myanimelist.net/images/voiceactors/2/46782.jpg
25419,character,"Yoshino, Sakura",https://cdn.myanimelist.net/images/characters/6/165541.jpg
25420,character,"Asakura, Otome",https://cdn.myanimelist.net/images/characters/11/229291.jpg
25421,character,"Asakura, Yume",https://cdn.myanimelist.net/images/characters/15/50805.jpg
25422,character,"Sakurai, Yoshiyuki",https://cdn.myanimelist.net/images/characters/14/47214.jpg
25423,character,"Shirakawa, Nanaka",https://cdn.myanimelist.net/images/characters/14/50801.jpg
25424,character,"Asakura, Junichi",https://cdn.myanimelist.net/images/characters/13/50798.jpg
25425,character,"Yukimura, Anzu",https://cdn.myanimelist.net/images/characters/10/50796.jpg
25426,character,"Tsukishima, Koko",https://cdn.myanimelist.net/images/characters/10/50799.jpg
25427,character,Suginami,https://cdn.myanimelist.net/images/characters/14/68998.jpg
25428,character,"Itabashi, Wataru",https://cdn.myanimelist.net/images/characters/13/50804.jpg
25429,character,Ao Lie,https://cdn.myanimelist.net/images/characters/10/445240.jpg
25430,character,Xiao Tian,https://cdn.myanimelist.net/images/characters/5/445248.jpg
25431,voice_actor,"Takahashi, Yuuto",https://cdn.myanimelist.net/images/questionmark_23.jpg
25432,character,Jing Wei,https://cdn.myanimelist.net/images/characters/10/445250.jpg
25433,character,Dragon Girl,https://cdn.myanimelist.net/images/characters/14/445256.jpg
25434,character,Bai Ze,https://cdn.myanimelist.net/images/characters/3/445251.jpg
25435,character,Yang Jian,https://cdn.myanimelist.net/images/characters/15/445249.jpg
25436,character,Xiao Yu,https://cdn.myanimelist.net/images/characters/15/516850.jpg
25437,character,Guan Yin,https://cdn.myanimelist.net/images/characters/5/445242.jpg
25438,character,Ne Zha,https://cdn.myanimelist.net/images/characters/16/445243.jpg
25439,voice_actor,"Nakamura, Reia",https://cdn.myanimelist.net/images/questionmark_23.jpg
25440,staff,Yiwang Kongqi,
25441,character,"Katou, Narumi",https://cdn.myanimelist.net/images/characters/8/427695.jpg
25442,character,"Saiga, Shirogane",https://cdn.myanimelist.net/images/characters/2/543729.jpg
25443,character,"Saiga, Masaru",https://cdn.myanimelist.net/images/characters/13/544201.jpg
25444,voice_actor,"Ueda, Chihiro",https://cdn.myanimelist.net/images/voiceactors/3/54009.jpg
25445,character,"Rech, Guy Christophe",https://cdn.myanimelist.net/images/characters/10/524067.jpg
25446,character,Columbine,https://cdn.myanimelist.net/images/characters/4/543741.jpg
25447,character,Pantalone,https://cdn.myanimelist.net/images/characters/13/525228.jpg
25448,character,Francine,https://cdn.myanimelist.net/images/characters/16/370431.jpg
25449,character,"Ashihana, Eiryou",https://cdn.myanimelist.net/images/characters/3/406287.jpg
25450,character,"Bai, Jin",https://cdn.myanimelist.net/images/characters/13/524155.jpg
25451,staff,"Wada, Shouta",
25452,producer,gimik,
25453,character,Lumière,https://cdn.myanimelist.net/images/characters/12/87078.jpg
25454,character,Sinistra,https://cdn.myanimelist.net/images/characters/4/87074.jpg
25455,character,Un-ou,https://cdn.myanimelist.net/images/characters/5/87068.jpg
25456,character,Mercredi,https://cdn.myanimelist.net/images/characters/14/47625.jpg
25457,character,"Jenever, Alv",https://cdn.myanimelist.net/images/characters/6/87073.jpg
25458,character,Armbrust,https://cdn.myanimelist.net/images/characters/13/114858.jpg
25459,character,"D'Autriche, Chevalier",https://cdn.myanimelist.net/images/characters/11/37250.jpg
25460,character,"Smirnov, Sergei",https://cdn.myanimelist.net/images/characters/10/31280.jpg
25461,character,"Ality, Merowlink",https://cdn.myanimelist.net/images/characters/8/450528.jpg
25462,character,"Carradine, Keak",https://cdn.myanimelist.net/images/characters/13/79220.jpg
25463,character,"Ramon, Lulucy",https://cdn.myanimelist.net/images/characters/14/450535.jpg
25464,character,"Boil, Major",https://cdn.myanimelist.net/images/characters/3/450536.jpg
25465,voice_actor,"Kanemoto, Shingo",https://cdn.myanimelist.net/images/voiceactors/1/27327.jpg
25466,character,Dockmaan,https://cdn.myanimelist.net/images/characters/10/450539.jpg
25467,character,Snook,https://cdn.myanimelist.net/images/characters/11/450543.jpg
25468,character,"von Helmechion, Oscar",https://cdn.myanimelist.net/images/characters/9/450532.jpg
25469,character,Golphy,https://cdn.myanimelist.net/images/characters/13/566747.jpg
25470,character,Ganard,https://cdn.myanimelist.net/images/characters/4/450541.jpg
25471,character,Bolf,https://cdn.myanimelist.net/images/characters/11/450538.jpg
25472,character,"Redgrave, Chris",https://cdn.myanimelist.net/images/characters/6/466392.jpg
25473,character,"Oldman, Finn",https://cdn.myanimelist.net/images/characters/7/466389.jpg
25474,character,"Satou, Wendy",https://cdn.myanimelist.net/images/characters/9/466400.jpg
25475,character,"Pinochle, Leo Constantine",https://cdn.myanimelist.net/images/characters/3/466393.jpg
25476,character,"Singh, Vijay Kumar",https://cdn.myanimelist.net/images/characters/12/489454.jpg
25477,character,"Peace, Sugar",https://cdn.myanimelist.net/images/characters/5/494144.jpg
25478,character,"Ball, Bobby",https://cdn.myanimelist.net/images/characters/9/492044.jpg
25479,character,"Symons, Bernard",https://cdn.myanimelist.net/images/characters/15/479873.jpg
25480,character,"Moyes, Iris",https://cdn.myanimelist.net/images/characters/2/500897.jpg
25481,character,"Pinochle, Theodore Constantine",https://cdn.myanimelist.net/images/characters/16/489517.jpg
25482,staff,"Eguchi, Shougo",
25483,character,Ouni,https://cdn.myanimelist.net/images/characters/2/460602.jpg
25484,character,Chakuro,https://cdn.myanimelist.net/images/characters/3/460604.jpg
25485,character,Lykos,https://cdn.myanimelist.net/images/characters/7/460603.jpg
25486,character,Liontari,https://cdn.myanimelist.net/images/characters/10/338110.jpg
25487,character,Shuan,https://cdn.myanimelist.net/images/characters/16/513858.jpg
25488,character,Ginshu,https://cdn.myanimelist.net/images/characters/5/338108.jpg
25489,character,Sami,https://cdn.myanimelist.net/images/characters/16/338107.jpg
25490,character,Nibi,https://cdn.myanimelist.net/images/characters/11/344786.jpg
25491,character,Oruka,https://cdn.myanimelist.net/images/characters/4/342687.jpg
25492,staff,"Yamada, Miyuki",
25493,character,"Indou, Kaoru",https://cdn.myanimelist.net/images/characters/4/307822.jpg
25494,character,"Tsukamoto, Nozomi",https://cdn.myanimelist.net/images/characters/6/326888.jpg
25495,character,Mikan,https://cdn.myanimelist.net/images/characters/8/389762.jpg
25496,character,"Kusanagi, Tom",https://cdn.myanimelist.net/images/characters/7/223027.jpg
25497,character,"Kusunoki, Sera",https://cdn.myanimelist.net/images/characters/14/312200.jpg
25498,character,Hayashida-sensei,https://cdn.myanimelist.net/images/questionmark_23.jpg
25499,character,Chibitarou,https://cdn.myanimelist.net/images/questionmark_23.jpg
25500,character,"Inagaki, Taizou",https://cdn.myanimelist.net/images/questionmark_23.jpg
25501,character,Karma,https://cdn.myanimelist.net/images/questionmark_23.jpg
25502,character,Killey,https://cdn.myanimelist.net/images/questionmark_23.jpg
25503,character,"Matsuzawa, Fumie",https://cdn.myanimelist.net/images/questionmark_23.jpg
25504,staff,"Kitagawa, Masato",
25505,staff,"Ushigusa, Takeshi",
25506,character,"Kamaz, Chaika",https://cdn.myanimelist.net/images/characters/13/268933.jpg
25507,character,"Lada, Niva",https://cdn.myanimelist.net/images/characters/13/266811.jpg
25508,voice_actor,"Hirai, Sachie",https://cdn.myanimelist.net/images/voiceactors/1/44259.jpg
25509,character,"Gaz, Arthur",https://cdn.myanimelist.net/images/characters/2/261999.jpg
25510,character,"de Beaumont, D'Eon",https://cdn.myanimelist.net/images/characters/5/60554.jpg
25511,character,"de Beaumont, Lia",https://cdn.myanimelist.net/images/characters/9/126165.jpg
25512,character,Durand,https://cdn.myanimelist.net/images/characters/3/124963.jpg
25513,character,Robin,https://cdn.myanimelist.net/images/characters/16/124949.jpg
25514,character,Teillagory,https://cdn.myanimelist.net/images/characters/6/124959.jpg
25515,character,"Robespierre, Maximilien",https://cdn.myanimelist.net/images/characters/9/124981.jpg
25516,character,Saint-Germain,https://cdn.myanimelist.net/images/characters/4/60501.jpg
25517,character,Louis XV,https://cdn.myanimelist.net/images/characters/14/117940.jpg
25518,character,Sandwich,https://cdn.myanimelist.net/images/characters/10/60509.jpg
25519,character,Caron,https://cdn.myanimelist.net/images/characters/7/117943.jpg
25520,character,"Goshiki, Shiori",https://cdn.myanimelist.net/images/characters/12/509995.jpg
25521,character,"Kuga, Ichirou",https://cdn.myanimelist.net/images/characters/11/509996.jpg
25522,character,"Kuga, Fumio",https://cdn.myanimelist.net/images/characters/15/492224.jpg
25523,character,"Kuga, Machi",https://cdn.myanimelist.net/images/characters/7/492223.jpg
25524,character,"Makado, Momiji",https://cdn.myanimelist.net/images/characters/8/511048.jpg
25525,character,"Ibusuki, Chihiro",https://cdn.myanimelist.net/images/characters/13/503910.jpg
25526,character,"Morikuni, Momoka",https://cdn.myanimelist.net/images/characters/6/503912.jpg
25527,character,Yuina,https://cdn.myanimelist.net/images/characters/11/552193.jpg
25528,character,"Usami, Mizuki",https://cdn.myanimelist.net/images/characters/8/305730.jpg
25529,character,"Uchimaki, Subaru",https://cdn.myanimelist.net/images/characters/15/305731.jpg
25530,character,Collette,https://cdn.myanimelist.net/images/characters/13/309937.jpg
25531,character,"Imari, Maria",https://cdn.myanimelist.net/images/characters/11/305735.jpg
25532,character,Moeka,https://cdn.myanimelist.net/images/characters/15/484980.jpg
25533,character,"Ayase, Kaori",https://cdn.myanimelist.net/images/characters/16/484997.jpg
25534,character,"Tachibana, Yumeko",https://cdn.myanimelist.net/images/characters/5/305736.jpg
25535,character,"Oedaki, Yuka",https://cdn.myanimelist.net/images/characters/2/484986.jpg
25536,character,Second Year Boy,https://cdn.myanimelist.net/images/characters/14/312486.jpg
25537,staff,"Arakawa, Naruhisa",
25538,studio,Studio Fantasia,
25539,producer,Age,
25540,character,"Hayase, Mitsuki",https://cdn.myanimelist.net/images/characters/14/256841.jpg
25541,character,"Suzumiya, Haruka",https://cdn.myanimelist.net/images/characters/12/54477.jpg
25542,voice_actor,"Kuribayashi, Minami",https://cdn.myanimelist.net/images/voiceactors/1/10107.jpg
25543,character,"Narumi, Takayuki",https://cdn.myanimelist.net/images/characters/12/54758.jpg
25544,character,"Suzumiya, Akane",https://cdn.myanimelist.net/images/characters/10/57547.jpg
25545,character,"Daikuuji, Ayu",https://cdn.myanimelist.net/images/characters/9/44800.jpg
25546,character,"Tamano, Mayu",https://cdn.myanimelist.net/images/characters/7/44801.jpg
25547,character,"Kouzuki, Motoko",https://cdn.myanimelist.net/images/characters/6/297724.jpg
25548,character,"Sakiyama, Kenzou",https://cdn.myanimelist.net/images/characters/3/172667.jpg
25549,character,"Ishida, Azusa",https://cdn.myanimelist.net/images/characters/15/103013.jpg
25550,character,"Hoshino, Fumio",https://cdn.myanimelist.net/images/characters/11/44799.jpg
25551,staff,"Nagata, Katsuharu",
25552,character,"Fuji, Seiko",https://cdn.myanimelist.net/images/characters/12/449577.jpg
25553,character,"Kawai, Mai",https://cdn.myanimelist.net/images/characters/12/449576.jpg
25554,character,"Makitaka, Miwa",https://cdn.myanimelist.net/images/characters/16/456564.jpg
25555,character,"Yamada, Takeshi",https://cdn.myanimelist.net/images/characters/15/456566.jpg
25556,character,Chief Higashiiwa,https://cdn.myanimelist.net/images/characters/13/471078.jpg
25557,character,Deputy Chief,https://cdn.myanimelist.net/images/characters/4/458893.jpg
25558,character,"Houjou, Tamotsu",https://cdn.myanimelist.net/images/characters/7/458892.jpg
25559,character,"Minamoto, Seiji",https://cdn.myanimelist.net/images/characters/15/456565.jpg
25560,character,"Hayakawa, Ryou",https://cdn.myanimelist.net/images/characters/3/290339.jpg
25561,character,"Himuro, Izumi",https://cdn.myanimelist.net/images/characters/11/58379.jpg
25562,character,"Morimura, Seira",https://cdn.myanimelist.net/images/characters/10/58375.jpg
25563,character,"Daidouji, Mao",https://cdn.myanimelist.net/images/characters/12/58367.jpg
25564,voice_actor,"Shindou, Kokoro",https://cdn.myanimelist.net/images/voiceactors/1/5499.jpg
25565,character,"Hotta, Koharu",https://cdn.myanimelist.net/images/characters/10/58376.jpg
25566,character,"Mouri, Nene",https://cdn.myanimelist.net/images/characters/15/58377.jpg
25567,character,"Azuma, Yuki",https://cdn.myanimelist.net/images/characters/4/58370.jpg
25568,character,"Mita, Kanako",https://cdn.myanimelist.net/images/characters/16/58368.jpg
25569,character,"Yoshimoto, Hikaru",https://cdn.myanimelist.net/images/characters/4/58378.jpg
25570,character,"Tokashiki, Youko",https://cdn.myanimelist.net/images/characters/13/58380.jpg
25571,character,"Sakagami, Ayumi",https://cdn.myanimelist.net/images/characters/15/515180.jpg
25572,character,"Wave, Doris",https://cdn.myanimelist.net/images/characters/13/187093.jpg
25573,voice_actor,"Amemiya, Kazumi",https://cdn.myanimelist.net/images/questionmark_23.jpg
25574,voice_actor,"Imanishi, Masao",https://cdn.myanimelist.net/images/voiceactors/2/77205.jpg
25575,character,"Tagami, Yuu",https://cdn.myanimelist.net/images/characters/8/471365.jpg
25576,character,"Wave, Tom",https://cdn.myanimelist.net/images/characters/7/187087.jpg
25577,character,Jeff,https://cdn.myanimelist.net/images/characters/2/471378.jpg
25578,character,"Balboa, Rod",https://cdn.myanimelist.net/images/characters/2/471375.jpg
25579,character,Boehm,https://cdn.myanimelist.net/images/characters/14/455447.jpg
25580,character,O'Donnel,https://cdn.myanimelist.net/images/questionmark_23.jpg
25581,staff,"Ikeda, Aya",
25582,character,"Foaran, Myucel",https://cdn.myanimelist.net/images/characters/13/317427.jpg
25583,character,"Kanou, Shinichi",https://cdn.myanimelist.net/images/characters/12/252837.jpg
25584,character,"Anne Eldante III, Petralka",https://cdn.myanimelist.net/images/characters/6/217019.jpg
25585,character,"Hanaiman, Elbia",https://cdn.myanimelist.net/images/characters/4/220395.jpg
25586,character,"Koganuma, Minori",https://cdn.myanimelist.net/images/characters/14/226667.jpg
25587,character,"En Koldobar, Galious",https://cdn.myanimelist.net/images/characters/9/223837.jpg
25588,character,"Darwin, Brooke",https://cdn.myanimelist.net/images/characters/13/227725.jpg
25589,character,"Garde, Romilda",https://cdn.myanimelist.net/images/characters/8/227721.jpg
25590,character,"Pertini, Edoardo Teodoro",https://cdn.myanimelist.net/images/characters/11/276550.jpg
25591,character,"Kasei, Joushuu",https://cdn.myanimelist.net/images/characters/14/195359.jpg
25592,character,Komissa-chan,https://cdn.myanimelist.net/images/characters/7/434231.jpg
25593,character,"Dr., Ratchet",https://cdn.myanimelist.net/images/characters/9/105920.jpg
25594,character,Gonzou,https://cdn.myanimelist.net/images/characters/8/105924.jpg
25595,character,Rohba,https://cdn.myanimelist.net/images/characters/13/105923.jpg
25596,staff,NEWS,
25597,character,"Himemiya, Miran",https://cdn.myanimelist.net/images/characters/16/74685.jpg
25598,character,"Kotoura, Haruka",https://cdn.myanimelist.net/images/characters/7/192631.jpg
25599,character,"Manabe, Yoshihisa",https://cdn.myanimelist.net/images/characters/13/192643.jpg
25600,character,"Muroto, Daichi",https://cdn.myanimelist.net/images/characters/13/193241.jpg
25601,character,"Moritani, Hiyori",https://cdn.myanimelist.net/images/characters/4/192633.jpg
25602,character,"Mifune, Yuriko",https://cdn.myanimelist.net/images/characters/2/193243.jpg
25603,character,"Kotoura, Zenzou",https://cdn.myanimelist.net/images/characters/15/199109.jpg
25604,character,"Kotoura, Kumiko",https://cdn.myanimelist.net/images/characters/7/192637.jpg
25605,character,"Tsukino, Aki",https://cdn.myanimelist.net/images/characters/16/199107.jpg
25606,character,Onozaki,https://cdn.myanimelist.net/images/characters/2/192623.jpg
25607,staff,"Yoshida, Hiroshi",
25608,staff,"Miyamoto, Yukihiro",
25609,character,"Yagami, Kazuma",https://cdn.myanimelist.net/images/characters/12/86237.jpg
25610,character,"Kannagi, Ayano",https://cdn.myanimelist.net/images/characters/7/73294.jpg
25611,character,"Kannagi, Ren",https://cdn.myanimelist.net/images/characters/10/84707.jpg
25612,character,"McDonald, Katherine",https://cdn.myanimelist.net/images/characters/12/84728.jpg
25613,character,"Ling, Cui",https://cdn.myanimelist.net/images/characters/10/84699.jpg
25614,character,"Tsuwabuki, Ayumi",https://cdn.myanimelist.net/images/characters/16/84716.jpg
25615,character,"Tachibana, Kirika",https://cdn.myanimelist.net/images/characters/14/50530.jpg
25616,character,"Kannagi, Juugo",https://cdn.myanimelist.net/images/characters/11/6261.jpg
25617,character,"Shinomiya, Yukari",https://cdn.myanimelist.net/images/characters/16/32940.jpg
25618,studio,Digital Network Animation,
25619,character,"Evans, Charlotte",https://cdn.myanimelist.net/images/characters/5/507786.jpg
25620,character,"Crawford, Allen",https://cdn.myanimelist.net/images/characters/7/507785.jpg
25621,character,Gosetsu,https://cdn.myanimelist.net/images/characters/10/514265.jpg
25622,character,"Crawford, Eruca",https://cdn.myanimelist.net/images/characters/11/511327.jpg
25623,character,"Bastetos, Miacha",https://cdn.myanimelist.net/images/characters/15/511325.jpg
25624,character,"Evans, Natalia",https://cdn.myanimelist.net/images/characters/2/517389.jpg
25625,character,"Crawford, Liselotte",https://cdn.myanimelist.net/images/characters/7/523882.jpg
25626,character,"Wallenstein, Dorothea Grimm",https://cdn.myanimelist.net/images/characters/2/523884.jpg
25627,staff,"Matsuda, Hiromi",
25628,staff,"Sakikawa, Sachiya",
25629,character,"Sakurada, Akane",https://cdn.myanimelist.net/images/characters/5/315071.jpg
25630,character,"Sakurada, Shuu",https://cdn.myanimelist.net/images/characters/7/287957.jpg
25631,character,"Sakurada, Kanade",https://cdn.myanimelist.net/images/characters/9/289110.jpg
25632,character,"Sakurada, Aoi",https://cdn.myanimelist.net/images/characters/9/289641.jpg
25633,character,"Sakurada, Haruka",https://cdn.myanimelist.net/images/characters/5/291551.jpg
25634,character,"Sakurada, Misaki",https://cdn.myanimelist.net/images/characters/5/288538.jpg
25635,character,"Sakurada, Hikari",https://cdn.myanimelist.net/images/characters/5/287045.jpg
25636,character,"Sakurada, Shiori",https://cdn.myanimelist.net/images/characters/14/288074.jpg
25637,character,"Sakurada, Teru",https://cdn.myanimelist.net/images/characters/14/291550.jpg
25638,voice_actor,"Katsuta, Shiori",https://cdn.myanimelist.net/images/voiceactors/3/40120.jpg
25639,character,"Satou, Hana",https://cdn.myanimelist.net/images/characters/4/286582.jpg
25640,character,"Endou, Tomoko",https://cdn.myanimelist.net/images/characters/7/77875.jpg
25641,character,"Hirano, Eriko",https://cdn.myanimelist.net/images/characters/10/76770.jpg
25642,character,"Nakatani, Kana",https://cdn.myanimelist.net/images/questionmark_23.jpg
25643,voice_actor,"Nose, Midori",https://cdn.myanimelist.net/images/voiceactors/3/35853.jpg
25644,staff,S.E.N.S.,
25645,character,Ramune,https://cdn.myanimelist.net/images/characters/9/418231.jpg
25646,character,"Aona, Shun",https://cdn.myanimelist.net/images/characters/14/457274.jpg
25647,character,Momiji,https://cdn.myanimelist.net/images/characters/4/434651.jpg
25648,character,"Ootomo, Takaharu",https://cdn.myanimelist.net/images/characters/8/457273.jpg
25649,character,"Kashiwagi, Koto",https://cdn.myanimelist.net/images/characters/10/457351.jpg
25650,character,"Katsumata, Kengo",https://cdn.myanimelist.net/images/characters/15/577170.jpg
25651,character,Koto's Mother,https://cdn.myanimelist.net/images/characters/5/457352.jpg
25652,character,Meroie,https://cdn.myanimelist.net/images/characters/4/7346.jpg
25653,character,Hamu,https://cdn.myanimelist.net/images/characters/5/7345.jpg
25654,character,Captain Joke,https://cdn.myanimelist.net/images/characters/11/7344.jpg
25655,staff,Folder5,
25656,producer,Japan Taps,
25657,character,"Matsunaga, Tomomi",https://cdn.myanimelist.net/images/characters/9/452827.jpg
25658,voice_actor,"Fujieda, Nariko",https://cdn.myanimelist.net/images/voiceactors/3/84914.jpg
25659,character,"Matsunaga, Mikage",https://cdn.myanimelist.net/images/characters/14/452826.jpg
25660,character,"Kurashige, Hideaki",https://cdn.myanimelist.net/images/characters/5/452825.jpg
25661,character,"Noda, Yuuya",https://cdn.myanimelist.net/images/characters/6/452828.jpg
25662,character,"Kageura, Shinichiro",https://cdn.myanimelist.net/images/characters/10/452830.jpg
25663,character,"Yamagishi, Kouhei",https://cdn.myanimelist.net/images/questionmark_23.jpg
25664,character,"Diamas, Marie Milgraine",https://cdn.myanimelist.net/images/characters/11/452829.jpg
25665,character,"Ashisu, Sahoto",https://cdn.myanimelist.net/images/characters/5/243275.jpg
25666,character,"Aito, Yuuki",https://cdn.myanimelist.net/images/characters/3/242429.jpg
25667,character,"Kuroi, Sena",https://cdn.myanimelist.net/images/characters/14/246161.jpg
25668,character,"Otosuna, Mihari",https://cdn.myanimelist.net/images/characters/16/249957.jpg
25669,voice_actor,"Noto, Arisa",https://cdn.myanimelist.net/images/voiceactors/1/42229.jpg
25670,character,"Fuwa, Rinna",https://cdn.myanimelist.net/images/characters/15/246163.jpg
25671,character,Branya,https://cdn.myanimelist.net/images/characters/8/304473.jpg
25672,character,"Minano, Matome",https://cdn.myanimelist.net/images/characters/15/252109.jpg
25673,character,"Ashisu, Sahono",https://cdn.myanimelist.net/images/characters/15/246789.jpg
25674,character,Chidori,https://cdn.myanimelist.net/images/characters/14/300336.jpg
25675,character,Sukezou,https://cdn.myanimelist.net/images/characters/14/300337.jpg
25676,voice_actor,Valshe,https://cdn.myanimelist.net/images/voiceactors/1/28791.jpg
25677,character,"Takigawa, Kazumasu",https://cdn.myanimelist.net/images/characters/10/329116.jpg
25678,character,"Kitabatake, Tomofusa",https://cdn.myanimelist.net/images/characters/12/329121.jpg
25679,staff,"Oohashi, Tomoyuki",
25680,staff,"Nishiya, Yasuyuki",
25681,character,"Oland, Randal",https://cdn.myanimelist.net/images/characters/8/70591.jpg
25682,character,"Malvin, Alice L.",https://cdn.myanimelist.net/images/characters/2/67175.jpg
25683,character,Oreldo,https://cdn.myanimelist.net/images/characters/9/70586.jpg
25684,character,"Stecchin, Lili",https://cdn.myanimelist.net/images/characters/14/70588.jpg
25685,character,Mercury,https://cdn.myanimelist.net/images/characters/14/70589.jpg
25686,voice_actor,"Ogawa, Kazuki",https://cdn.myanimelist.net/images/voiceactors/1/46732.jpg
25687,character,Martis,https://cdn.myanimelist.net/images/characters/3/70587.jpg
25688,character,Hunks,https://cdn.myanimelist.net/images/characters/4/71738.jpg
25689,character,Webner,https://cdn.myanimelist.net/images/characters/3/124593.jpg
25690,character,Wolkins,https://cdn.myanimelist.net/images/characters/4/124591.jpg
25691,character,"Ace, Magnum",https://cdn.myanimelist.net/images/characters/4/470335.jpg
25692,character,"Ginjou, Ruri",https://cdn.myanimelist.net/images/characters/12/229369.jpg
25693,character,"Ginjou, Edmond",https://cdn.myanimelist.net/images/questionmark_23.jpg
25694,character,Mach Windy,https://cdn.myanimelist.net/images/characters/5/470466.jpg
25695,character,Topjoy,https://cdn.myanimelist.net/images/characters/15/470334.jpg
25696,character,"Arm, Gold",https://cdn.myanimelist.net/images/characters/3/473915.jpg
25697,character,"Armor, Bull",https://cdn.myanimelist.net/images/characters/5/479342.jpg
25698,character,GZ,https://cdn.myanimelist.net/images/characters/14/479341.jpg
25699,character,"Kiai, Ryuuken",https://cdn.myanimelist.net/images/characters/15/479344.jpg
25700,character,Watt,https://cdn.myanimelist.net/images/questionmark_23.jpg
